path,serviceSlug,serviceName,county,city,primaryZip,state,title,metaDescription
/college-18-plus/montgomery/brookville,college-18-plus,College & 18+ Notarizations,Montgomery,Brookville,45309,OH,"College & 18+ Notarizations in Brookville, OH 45309 | {brand.businessName}","Mobile College & 18+ Notarizations in Brookville (45309), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/carlisle,college-18-plus,College & 18+ Notarizations,Montgomery,Carlisle,45005,OH,"College & 18+ Notarizations in Carlisle, OH 45005 | {brand.businessName}","Mobile College & 18+ Notarizations in Carlisle (45005), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/centerville,college-18-plus,College & 18+ Notarizations,Montgomery,Centerville (part),45459,OH,"College & 18+ Notarizations in Centerville (part), OH 45459 | {brand.businessName}","Mobile College & 18+ Notarizations in Centerville (part) (45459), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/clayton,college-18-plus,College & 18+ Notarizations,Montgomery,Clayton,45415,OH,"College & 18+ Notarizations in Clayton, OH 45415 | {brand.businessName}","Mobile College & 18+ Notarizations in Clayton (45415), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/dayton,college-18-plus,College & 18+ Notarizations,Montgomery,Dayton,45402,OH,"College & 18+ Notarizations in Dayton, OH 45402 | {brand.businessName}","Mobile College & 18+ Notarizations in Dayton (45402), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/englewood,college-18-plus,College & 18+ Notarizations,Montgomery,Englewood,45322,OH,"College & 18+ Notarizations in Englewood, OH 45322 | {brand.businessName}","Mobile College & 18+ Notarizations in Englewood (45322), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/germantown,college-18-plus,College & 18+ Notarizations,Montgomery,Germantown,45327,OH,"College & 18+ Notarizations in Germantown, OH 45327 | {brand.businessName}","Mobile College & 18+ Notarizations in Germantown (45327), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/huber-heights,college-18-plus,College & 18+ Notarizations,Montgomery,Huber Heights,45424,OH,"College & 18+ Notarizations in Huber Heights, OH 45424 | {brand.businessName}","Mobile College & 18+ Notarizations in Huber Heights (45424), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/kettering,college-18-plus,College & 18+ Notarizations,Montgomery,Kettering (part),45429,OH,"College & 18+ Notarizations in Kettering (part), OH 45429 | {brand.businessName}","Mobile College & 18+ Notarizations in Kettering (part) (45429), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/miamisburg,college-18-plus,College & 18+ Notarizations,Montgomery,Miamisburg,45342,OH,"College & 18+ Notarizations in Miamisburg, OH 45342 | {brand.businessName}","Mobile College & 18+ Notarizations in Miamisburg (45342), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/moraine,college-18-plus,College & 18+ Notarizations,Montgomery,Moraine,45439,OH,"College & 18+ Notarizations in Moraine, OH 45439 | {brand.businessName}","Mobile College & 18+ Notarizations in Moraine (45439), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/oakwood,college-18-plus,College & 18+ Notarizations,Montgomery,Oakwood,45419,OH,"College & 18+ Notarizations in Oakwood, OH 45419 | {brand.businessName}","Mobile College & 18+ Notarizations in Oakwood (45419), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/riverside,college-18-plus,College & 18+ Notarizations,Montgomery,Riverside,45431,OH,"College & 18+ Notarizations in Riverside, OH 45431 | {brand.businessName}","Mobile College & 18+ Notarizations in Riverside (45431), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/springboro,college-18-plus,College & 18+ Notarizations,Montgomery,Springboro (mostly in Warren),45066,OH,"College & 18+ Notarizations in Springboro (mostly in Warren), OH 45066 | {brand.businessName}","Mobile College & 18+ Notarizations in Springboro (mostly in Warren) (45066), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/trotwood,college-18-plus,College & 18+ Notarizations,Montgomery,Trotwood,45426,OH,"College & 18+ Notarizations in Trotwood, OH 45426 | {brand.businessName}","Mobile College & 18+ Notarizations in Trotwood (45426), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/union,college-18-plus,College & 18+ Notarizations,Montgomery,Union,45322,OH,"College & 18+ Notarizations in Union, OH 45322 | {brand.businessName}","Mobile College & 18+ Notarizations in Union (45322), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/vandalia,college-18-plus,College & 18+ Notarizations,Montgomery,Vandalia,45377,OH,"College & 18+ Notarizations in Vandalia, OH 45377 | {brand.businessName}","Mobile College & 18+ Notarizations in Vandalia (45377), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/west-carrollton,college-18-plus,College & 18+ Notarizations,Montgomery,West Carrollton,45449,OH,"College & 18+ Notarizations in West Carrollton, OH 45449 | {brand.businessName}","Mobile College & 18+ Notarizations in West Carrollton (45449), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/farmersville,college-18-plus,College & 18+ Notarizations,Montgomery,Farmersville,45325,OH,"College & 18+ Notarizations in Farmersville, OH 45325 | {brand.businessName}","Mobile College & 18+ Notarizations in Farmersville (45325), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/new-lebanon,college-18-plus,College & 18+ Notarizations,Montgomery,New Lebanon,45345,OH,"College & 18+ Notarizations in New Lebanon, OH 45345 | {brand.businessName}","Mobile College & 18+ Notarizations in New Lebanon (45345), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/phillipsburg,college-18-plus,College & 18+ Notarizations,Montgomery,Phillipsburg,45354,OH,"College & 18+ Notarizations in Phillipsburg, OH 45354 | {brand.businessName}","Mobile College & 18+ Notarizations in Phillipsburg (45354), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/montgomery/verona,college-18-plus,College & 18+ Notarizations,Montgomery,Verona (mostly in Preble),45378,OH,"College & 18+ Notarizations in Verona (mostly in Preble), OH 45378 | {brand.businessName}","Mobile College & 18+ Notarizations in Verona (mostly in Preble) (45378), Montgomery County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/beavercreek,college-18-plus,College & 18+ Notarizations,Greene,Beavercreek,45431,OH,"College & 18+ Notarizations in Beavercreek, OH 45431 | {brand.businessName}","Mobile College & 18+ Notarizations in Beavercreek (45431), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/bellbrook,college-18-plus,College & 18+ Notarizations,Greene,Bellbrook,45305,OH,"College & 18+ Notarizations in Bellbrook, OH 45305 | {brand.businessName}","Mobile College & 18+ Notarizations in Bellbrook (45305), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/fairborn,college-18-plus,College & 18+ Notarizations,Greene,Fairborn,45324,OH,"College & 18+ Notarizations in Fairborn, OH 45324 | {brand.businessName}","Mobile College & 18+ Notarizations in Fairborn (45324), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/kettering,college-18-plus,College & 18+ Notarizations,Greene,Kettering (part),45440,OH,"College & 18+ Notarizations in Kettering (part), OH 45440 | {brand.businessName}","Mobile College & 18+ Notarizations in Kettering (part) (45440), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/xenia,college-18-plus,College & 18+ Notarizations,Greene,Xenia,45385,OH,"College & 18+ Notarizations in Xenia, OH 45385 | {brand.businessName}","Mobile College & 18+ Notarizations in Xenia (45385), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/bowersville,college-18-plus,College & 18+ Notarizations,Greene,Bowersville,45307,OH,"College & 18+ Notarizations in Bowersville, OH 45307 | {brand.businessName}","Mobile College & 18+ Notarizations in Bowersville (45307), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/cedarville,college-18-plus,College & 18+ Notarizations,Greene,Cedarville,45314,OH,"College & 18+ Notarizations in Cedarville, OH 45314 | {brand.businessName}","Mobile College & 18+ Notarizations in Cedarville (45314), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/clifton,college-18-plus,College & 18+ Notarizations,Greene,Clifton (part),45316,OH,"College & 18+ Notarizations in Clifton (part), OH 45316 | {brand.businessName}","Mobile College & 18+ Notarizations in Clifton (part) (45316), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/jamestown,college-18-plus,College & 18+ Notarizations,Greene,Jamestown,45335,OH,"College & 18+ Notarizations in Jamestown, OH 45335 | {brand.businessName}","Mobile College & 18+ Notarizations in Jamestown (45335), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/spring-valley,college-18-plus,College & 18+ Notarizations,Greene,Spring Valley,45370,OH,"College & 18+ Notarizations in Spring Valley, OH 45370 | {brand.businessName}","Mobile College & 18+ Notarizations in Spring Valley (45370), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/greene/yellow-springs,college-18-plus,College & 18+ Notarizations,Greene,Yellow Springs,45387,OH,"College & 18+ Notarizations in Yellow Springs, OH 45387 | {brand.businessName}","Mobile College & 18+ Notarizations in Yellow Springs (45387), Greene County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/clinton/wilmington,college-18-plus,College & 18+ Notarizations,Clinton,Wilmington,45177,OH,"College & 18+ Notarizations in Wilmington, OH 45177 | {brand.businessName}","Mobile College & 18+ Notarizations in Wilmington (45177), Clinton County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/clinton/blanchester,college-18-plus,College & 18+ Notarizations,Clinton,Blanchester (part),45107,OH,"College & 18+ Notarizations in Blanchester (part), OH 45107 | {brand.businessName}","Mobile College & 18+ Notarizations in Blanchester (part) (45107), Clinton County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/clinton/clarksville,college-18-plus,College & 18+ Notarizations,Clinton,Clarksville,45113,OH,"College & 18+ Notarizations in Clarksville, OH 45113 | {brand.businessName}","Mobile College & 18+ Notarizations in Clarksville (45113), Clinton County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/clinton/lynchburg,college-18-plus,College & 18+ Notarizations,Clinton,Lynchburg (part),45142,OH,"College & 18+ Notarizations in Lynchburg (part), OH 45142 | {brand.businessName}","Mobile College & 18+ Notarizations in Lynchburg (part) (45142), Clinton County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/clinton/martinsville,college-18-plus,College & 18+ Notarizations,Clinton,Martinsville,45146,OH,"College & 18+ Notarizations in Martinsville, OH 45146 | {brand.businessName}","Mobile College & 18+ Notarizations in Martinsville (45146), Clinton County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/clinton/midland,college-18-plus,College & 18+ Notarizations,Clinton,Midland,45148,OH,"College & 18+ Notarizations in Midland, OH 45148 | {brand.businessName}","Mobile College & 18+ Notarizations in Midland (45148), Clinton County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/clinton/new-vienna,college-18-plus,College & 18+ Notarizations,Clinton,New Vienna,45159,OH,"College & 18+ Notarizations in New Vienna, OH 45159 | {brand.businessName}","Mobile College & 18+ Notarizations in New Vienna (45159), Clinton County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/clinton/port-william,college-18-plus,College & 18+ Notarizations,Clinton,Port William,45164,OH,"College & 18+ Notarizations in Port William, OH 45164 | {brand.businessName}","Mobile College & 18+ Notarizations in Port William (45164), Clinton County, OH. Same-day, certified & insured. Call {brand.phone}."
/college-18-plus/clinton/sabina,college-18-plus,College & 18+ Notarizations,Clinton,Sabina,45169,OH,"College & 18+ Notarizations in Sabina, OH 45169 | {brand.businessName}","Mobile College & 18+ Notarizations in Sabina (45169), Clinton County, OH. Same-day, certified & insured. Call {brand.phone}."
